num_floor,unit_per_floor,price,age,statuse,view,doc_status,north,sought,west,east,floor,area,num_sleep,tel,kitch,service,floor_covering,open,parking,warehouse,balcony,equipment,address_encoded,room_to_area
19.0,10,103092783.50515464,2.0,8,21.0,7.0,1.0,0.0,0.0,0.0,4.0,97.0,2.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,0.0,15,108847442.52098835,0.020618556701030927
4.0,1,65263157.89473684,15.0,6,22.0,10.0,0.0,1.0,0.0,0.0,4.0,95.0,2.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,0.0,6,88398213.3443459,0.021052631578947368
5.0,1,125000000.0,17.0,6,22.0,10.0,0.0,1.0,0.0,0.0,3.0,60.0,1.0,1.0,50.0,10.0,10.0,1.0,0.0,0.0,0.0,5,138137584.84661886,0.016666666666666666
18.0,10,120000000.0,3.0,6,22.0,7.0,0.0,1.0,0.0,0.0,16.0,100.0,2.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,1.0,14,103064918.83949274,0.02
4.0,4,96825396.82539682,20.0,8,22.0,10.0,0.0,1.0,0.0,0.0,3.0,63.0,2.0,1.0,50.0,10.0,15.0,1.0,1.0,1.0,1.0,6,105934525.36925614,0.031746031746031744
9.0,7,55000000.0,12.0,6,10.0,,1.0,0.0,0.0,0.0,8.0,62.0,1.0,1.0,50.0,5.0,10.0,1.0,1.0,1.0,1.0,15,90369267.07558326,0.016129032258064516
5.0,1,44000000.0,1.0,8,22.0,3.0,1.0,0.0,0.0,0.0,3.0,75.0,2.0,1.0,0.0,5.0,10.0,1.0,0.0,0.0,1.0,6,90369267.07558326,0.02666666666666667
4.0,2,123711340.20618556,30.0,6,22.0,10.0,1.0,0.0,0.0,0.0,3.0,97.0,2.0,1.0,50.0,15.0,10.0,1.0,0.0,1.0,0.0,6,132285783.98395123,0.020618556701030927
6.0,2,90909090.9090909,0.0,6,22.0,7.0,1.0,0.0,0.0,0.0,2.0,110.0,2.0,0.0,50.0,15.0,10.0,1.0,1.0,1.0,1.0,17,79625558.00754656,0.01818181818181818
4.0,1,110000000.0,25.0,6,22.0,10.0,0.0,1.0,0.0,0.0,1.0,100.0,2.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,1.0,6,105751044.75779854,0.02
4.0,4,111111111.1111111,21.0,6,22.0,10.0,1.0,0.0,0.0,0.0,4.0,45.0,1.0,1.0,50.0,5.0,10.0,1.0,1.0,1.0,0.0,16,90252304.54654068,0.022222222222222223
5.0,2,110000000.0,0.0,8,22.0,7.0,0.0,1.0,0.0,0.0,3.0,120.0,2.0,1.0,50.0,15.0,10.0,0.0,1.0,1.0,1.0,17,79625558.00754656,0.016666666666666666
4.0,1,79268292.68292683,16.0,6,22.0,10.0,1.0,0.0,0.0,0.0,4.0,82.0,2.0,1.0,60.0,15.0,8.0,0.0,0.0,1.0,0.0,7,114303344.17128763,0.024390243902439025
5.0,3,85365853.65853658,14.0,6,22.0,10.0,0.0,1.0,0.0,0.0,4.0,41.0,1.0,1.0,50.0,5.0,10.0,1.0,1.0,0.0,0.0,15,90252304.54654068,0.024390243902439025
4.0,2,40000000.0,12.0,8,22.0,3.0,0.0,1.0,0.0,0.0,3.0,45.0,1.0,1.0,50.0,5.0,10.0,1.0,0.0,1.0,0.0,3,45170175.37193248,0.022222222222222223
6.0,2,106557377.04918033,11.0,8,22.0,10.0,0.0,1.0,0.0,0.0,5.0,122.0,2.0,1.0,50.0,15.0,15.0,1.0,1.0,1.0,1.0,15,90369267.07558326,0.01639344262295082
3.0,1,69433962.26415095,30.0,8,22.0,10.0,1.0,0.0,0.0,0.0,2.0,53.0,2.0,1.0,50.0,5.0,10.0,1.0,1.0,1.0,1.0,6,66641655.6314843,0.03773584905660377
5.0,4,86734693.87755102,30.0,6,10.0,10.0,1.0,1.0,0.0,0.0,1.0,98.0,2.0,1.0,50.0,15.0,10.0,1.0,0.0,1.0,1.0,6,88768761.55307986,0.02040816326530612
3.0,2,78431372.5490196,20.0,6,21.0,10.0,0.0,1.0,0.0,0.0,2.0,51.0,1.0,0.0,50.0,15.0,10.0,1.0,0.0,1.0,1.0,5,79625558.00754656,0.0196078431372549
5.0,4,140000000.0,0.0,8,22.0,10.0,0.0,1.0,0.0,0.0,1.0,150.0,3.0,1.0,50.0,15.0,8.0,1.0,1.0,1.0,1.0,16,121218915.77181348,0.02
5.0,1,121794871.79487179,20.0,8,27.0,10.0,1.0,0.0,0.0,0.0,2.0,150.0,3.0,1.0,50.0,15.0,8.0,1.0,1.0,1.0,1.0,16,105751044.75779854,0.02
11.0,3,140000000.0,1.0,6,22.0,10.0,1.0,0.0,0.0,0.0,4.0,150.0,3.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,1.0,16,138137584.84661886,0.02
5.0,2,64935064.935064934,2.0,8,22.0,3.0,1.0,1.0,0.0,0.0,4.0,77.0,2.0,1.0,50.0,15.0,10.0,1.0,0.0,0.0,1.0,16,66641655.6314843,0.025974025974025976
5.0,4,95000000.0,17.0,6,27.0,10.0,0.0,1.0,0.0,0.0,3.0,72.0,2.0,1.0,50.0,5.0,10.0,1.0,1.0,1.0,0.0,16,90252304.54654068,0.027777777777777776
5.0,4,100000000.0,10.0,6,22.0,10.0,1.0,0.0,0.0,0.0,2.0,70.0,2.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,0.0,17,79625558.00754656,0.02857142857142857
20.0,12,90309278.35051547,2.0,8,21.0,7.0,1.0,0.0,0.0,0.0,3.0,97.0,2.0,1.0,0.0,15.0,10.0,1.0,1.0,1.0,1.0,13,103064918.83949274,0.020618556701030927
4.0,1,113076923.07692307,11.0,8,22.0,10.0,1.0,0.0,0.0,0.0,1.0,65.0,2.0,1.0,50.0,5.0,10.0,1.0,1.0,1.0,0.0,11,116881752.16590452,0.03076923076923077
4.0,2,79104477.6119403,23.0,6,22.0,10.0,0.0,1.0,0.0,0.0,4.0,67.0,1.0,1.0,50.0,5.0,10.0,1.0,0.0,1.0,1.0,3,105751044.75779854,0.014925373134328358
8.0,6,110000000.0,20.0,6,10.0,10.0,1.0,0.0,0.0,0.0,8.0,75.0,2.0,1.0,50.0,5.0,10.0,1.0,1.0,1.0,1.0,17,106024331.41528513,0.02666666666666667
5.0,3,107000000.0,2.0,8,22.0,10.0,0.0,1.0,0.0,0.0,4.0,56.0,1.0,0.0,50.0,15.0,8.0,1.0,1.0,1.0,1.0,18,90369267.07558326,0.017857142857142856
5.0,2,140000000.0,0.0,8,22.0,10.0,1.0,1.0,0.0,0.0,3.0,150.0,3.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,1.0,16,105751044.75779854,0.02
3.0,2,113333333.33333333,18.0,6,18.0,10.0,0.0,1.0,0.0,0.0,3.0,75.0,2.0,1.0,50.0,15.0,10.0,1.0,0.0,0.0,0.0,8,79625558.00754656,0.02666666666666667
5.0,3,120338983.05084746,8.0,6,22.0,10.0,0.0,1.0,0.0,0.0,5.0,59.0,2.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,1.0,15,90369267.07558326,0.03389830508474576
5.0,2,115384615.38461539,0.0,6,30.0,10.0,1.0,0.0,0.0,0.0,1.0,65.0,1.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,1.0,18,106024331.41528513,0.015384615384615385
4.0,1,104615384.61538461,8.0,6,22.0,10.0,1.0,0.0,0.0,0.0,1.0,65.0,1.0,1.0,50.0,5.0,10.0,1.0,1.0,1.0,1.0,21,108955839.42167248,0.015384615384615385
4.0,1,75000000.0,15.0,6,22.0,10.0,0.0,1.0,0.0,0.0,4.0,80.0,1.0,1.0,50.0,5.0,10.0,1.0,0.0,1.0,1.0,11,106024331.41528513,0.0125
4.0,1,114754098.36065574,9.0,8,22.0,10.0,1.0,0.0,0.0,0.0,2.0,122.0,2.0,1.0,50.0,15.0,8.0,1.0,1.0,1.0,1.0,16,106024331.41528513,0.01639344262295082
3.0,1,125000000.0,30.0,8,22.0,10.0,1.0,0.0,0.0,0.0,2.0,150.0,3.0,1.0,50.0,15.0,8.0,1.0,1.0,1.0,1.0,6,108847442.52098835,0.02
4.0,2,88524590.16393442,19.0,8,22.0,10.0,0.0,1.0,0.0,0.0,1.0,61.0,1.0,1.0,50.0,15.0,8.0,1.0,0.0,1.0,1.0,8,106024331.41528513,0.01639344262295082
5.0,1,46250000.0,2.0,6,22.0,3.0,1.0,0.0,0.0,0.0,3.0,80.0,2.0,1.0,50.0,5.0,10.0,1.0,0.0,0.0,0.0,3,66641655.6314843,0.025
5.0,4,85714285.71428572,6.0,6,22.0,7.0,1.0,0.0,0.0,0.0,5.0,70.0,1.0,0.0,50.0,15.0,10.0,1.0,1.0,1.0,0.0,17,90369267.07558326,0.014285714285714285
4.0,2,43750000.0,6.0,6,22.0,3.0,1.0,0.0,0.0,0.0,4.0,40.0,1.0,1.0,50.0,5.0,10.0,1.0,1.0,1.0,1.0,6,45170175.37193248,0.025
4.0,3,108000000.0,12.0,6,22.0,10.0,1.0,0.0,0.0,0.0,1.0,85.0,2.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,0.0,16,90252304.54654068,0.023529411764705882
4.0,2,140000000.0,30.0,6,22.0,10.0,1.0,0.0,0.0,0.0,1.0,123.0,2.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,0.0,6,105751044.75779854,0.016260162601626018
4.0,4,75789473.68421052,9.0,6,18.0,10.0,1.0,0.0,0.0,0.0,2.0,95.0,2.0,1.0,50.0,15.0,10.0,1.0,1.0,0.0,1.0,17,66641655.6314843,0.021052631578947368
24.0,12,109375000.0,0.0,8,21.0,7.0,1.0,0.0,0.0,0.0,1.0,128.0,2.0,0.0,0.0,15.0,10.0,0.0,1.0,1.0,1.0,73,103064918.83949274,0.015625
4.0,8,56363636.36363637,29.0,6,10.0,10.0,1.0,0.0,0.0,0.0,4.0,110.0,2.0,1.0,50.0,15.0,10.0,1.0,0.0,1.0,0.0,5,90369267.07558326,0.01818181818181818
5.0,2,115000000.0,5.0,6,22.0,10.0,1.0,0.0,0.0,0.0,4.0,70.0,2.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,0.0,21,106024331.41528513,0.02857142857142857
4.0,1,86666666.66666667,15.0,8,22.0,10.0,0.0,1.0,0.0,0.0,1.0,75.0,1.0,1.0,50.0,15.0,15.0,1.0,1.0,1.0,1.0,16,105751044.75779854,0.013333333333333334
5.0,1,50909090.90909091,3.0,8,22.0,3.0,0.0,0.0,1.0,0.0,3.0,110.0,2.0,1.0,50.0,15.0,10.0,1.0,0.0,1.0,1.0,21,45170175.37193248,0.01818181818181818
5.0,2,91588785.04672897,13.0,8,22.0,10.0,1.0,0.0,0.0,0.0,1.0,107.0,3.0,1.0,70.0,15.0,8.0,0.0,1.0,1.0,0.0,17,90276736.79716071,0.028037383177570093
5.0,2,109482758.62068966,6.0,6,22.0,10.0,0.0,1.0,0.0,0.0,2.0,58.0,1.0,1.0,50.0,5.0,10.0,1.0,1.0,1.0,1.0,17,106024331.41528513,0.017241379310344827
3.0,2,95000000.0,19.0,8,22.0,10.0,0.0,1.0,0.0,0.0,2.0,60.0,1.0,1.0,50.0,5.0,10.0,1.0,0.0,1.0,0.0,3,90369267.07558326,0.016666666666666666
4.0,1,119642857.14285715,17.0,6,22.0,10.0,1.0,1.0,0.0,0.0,1.0,56.0,1.0,1.0,50.0,5.0,10.0,1.0,0.0,0.0,0.0,11,105934525.36925614,0.017857142857142856
5.0,4,105882352.94117647,15.0,8,22.0,10.0,1.0,1.0,0.0,0.0,2.0,68.0,1.0,0.0,50.0,5.0,10.0,0.0,1.0,1.0,1.0,17,90252304.54654068,0.014705882352941176
5.0,2,140000000.0,16.0,6,22.0,10.0,1.0,0.0,0.0,0.0,2.0,107.0,2.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,1.0,16,121218915.77181348,0.018691588785046728
6.0,4,102272727.27272727,24.0,8,27.0,10.0,1.0,0.0,0.0,0.0,3.0,66.0,1.0,0.0,50.0,10.0,15.0,1.0,1.0,1.0,1.0,15,105751044.75779854,0.015151515151515152
5.0,3,78947368.42105263,14.0,6,22.0,10.0,0.0,1.0,0.0,0.0,2.0,57.0,1.0,1.0,50.0,5.0,10.0,1.0,1.0,1.0,1.0,21,66641655.6314843,0.017543859649122806
5.0,2,125510204.08163266,0.0,8,22.0,10.0,0.0,1.0,0.0,0.0,2.0,98.0,2.0,1.0,50.0,10.0,8.0,1.0,1.0,1.0,1.0,21,105751044.75779854,0.02040816326530612
3.0,2,94594594.5945946,13.0,6,22.0,10.0,0.0,1.0,0.0,0.0,3.0,148.0,3.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,1.0,16,90252304.54654068,0.02027027027027027
5.0,3,88888888.8888889,10.0,6,22.0,10.0,1.0,0.0,0.0,0.0,5.0,63.0,1.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,0.0,17,79625558.00754656,0.015873015873015872
4.0,2,109917355.37190083,14.0,8,22.0,10.0,0.0,1.0,0.0,0.0,4.0,121.0,2.0,1.0,50.0,15.0,8.0,1.0,1.0,1.0,1.0,18,90252304.54654068,0.01652892561983471
4.0,2,90322580.64516129,16.0,6,22.0,10.0,0.0,1.0,0.0,0.0,1.0,62.0,2.0,1.0,50.0,5.0,10.0,1.0,1.0,1.0,0.0,3,79625558.00754656,0.03225806451612903
5.0,2,117391304.3478261,15.0,6,22.0,10.0,0.0,1.0,0.0,0.0,5.0,115.0,3.0,1.0,60.0,15.0,10.0,1.0,1.0,1.0,0.0,16,105751044.75779854,0.02608695652173913
5.0,1,38888888.88888889,0.0,6,22.0,3.0,0.0,1.0,0.0,0.0,2.0,54.0,1.0,0.0,50.0,5.0,10.0,1.0,0.0,0.0,1.0,3,66641655.6314843,0.018518518518518517
6.0,1,112000000.0,5.0,6,22.0,10.0,0.0,1.0,0.0,0.0,3.0,150.0,4.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,1.0,10,90369267.07558326,0.02666666666666667
2.0,1,65000000.0,12.0,8,22.0,10.0,1.0,0.0,0.0,0.0,2.0,50.0,1.0,1.0,50.0,5.0,10.0,1.0,0.0,1.0,0.0,3,66641655.6314843,0.02
4.0,2,91463414.63414635,20.0,6,22.0,10.0,0.0,1.0,0.0,0.0,4.0,82.0,2.0,1.0,50.0,15.0,15.0,1.0,0.0,1.0,1.0,5,116881752.16590452,0.024390243902439025
5.0,1,135606060.6060606,14.0,6,22.0,10.0,1.0,0.0,0.0,0.0,3.0,132.0,3.0,1.0,50.0,15.0,8.0,1.0,1.0,1.0,1.0,21,121218915.77181348,0.022727272727272728
5.0,4,105263157.89473684,15.0,6,22.0,10.0,1.0,0.0,0.0,0.0,2.0,76.0,2.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,0.0,17,90252304.54654068,0.02631578947368421
6.0,2,90476190.47619048,8.0,6,22.0,10.0,1.0,0.0,0.0,0.0,4.0,105.0,2.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,0.0,18,90276736.79716071,0.01904761904761905
5.0,4,103174603.17460318,17.0,6,22.0,10.0,1.0,0.0,0.0,0.0,4.0,63.0,2.0,1.0,50.0,10.0,10.0,1.0,0.0,1.0,0.0,16,105751044.75779854,0.031746031746031744
3.0,2,119402985.07462686,30.0,6,22.0,10.0,1.0,0.0,0.0,0.0,1.0,67.0,2.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,0.0,11,79625558.00754656,0.029850746268656716
5.0,2,106000000.0,20.0,6,22.0,10.0,0.0,1.0,0.0,0.0,4.0,100.0,2.0,,70.0,15.0,15.0,0.0,1.0,1.0,0.0,15,105751044.75779854,0.02
5.0,2,46666666.666666664,10.0,6,22.0,10.0,1.0,0.0,0.0,0.0,2.0,75.0,2.0,1.0,50.0,5.0,10.0,0.0,0.0,1.0,0.0,17,66641655.6314843,0.02666666666666667
4.0,2,81481481.48148148,22.0,6,18.0,10.0,0.0,1.0,0.0,0.0,4.0,54.0,2.0,0.0,50.0,5.0,10.0,1.0,0.0,1.0,0.0,7,105751044.75779854,0.037037037037037035
5.0,2,115789473.68421052,9.0,6,22.0,10.0,1.0,1.0,0.0,0.0,2.0,95.0,2.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,1.0,21,88768761.55307986,0.021052631578947368
5.0,4,126984126.98412699,11.0,6,22.0,10.0,0.0,1.0,0.0,0.0,4.0,63.0,1.0,1.0,50.0,15.0,10.0,1.0,0.0,1.0,0.0,18,121218915.77181348,0.015873015873015872
4.0,1,26363636.363636363,8.0,6,22.0,3.0,1.0,0.0,0.0,0.0,3.0,55.0,1.0,1.0,50.0,5.0,10.0,1.0,0.0,1.0,1.0,3,45170175.37193248,0.01818181818181818
4.0,1,85106382.9787234,18.0,8,22.0,10.0,0.0,1.0,0.0,0.0,3.0,94.0,2.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,1.0,5,105934525.36925614,0.02127659574468085
5.0,2,115740740.74074075,8.0,8,22.0,10.0,1.0,0.0,0.0,0.0,4.0,108.0,2.0,1.0,50.0,15.0,8.0,1.0,1.0,1.0,1.0,21,88768761.55307986,0.018518518518518517
5.0,3,140000000.0,17.0,8,22.0,10.0,1.0,0.0,0.0,0.0,3.0,107.0,2.0,1.0,50.0,15.0,8.0,1.0,1.0,0.0,0.0,16,121218915.77181348,0.018691588785046728
5.0,4,86567164.17910448,21.0,8,22.0,10.0,1.0,0.0,0.0,0.0,3.0,67.0,2.0,1.0,50.0,5.0,10.0,1.0,0.0,1.0,1.0,16,105751044.75779854,0.029850746268656716
5.0,2,90000000.0,12.0,8,22.0,10.0,0.0,1.0,0.0,0.0,2.0,135.0,2.0,1.0,50.0,15.0,8.0,1.0,1.0,1.0,1.0,21,66641655.6314843,0.014814814814814815
5.0,2,140000000.0,16.0,6,22.0,10.0,0.0,1.0,0.0,0.0,2.0,150.0,3.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,1.0,16,105751044.75779854,0.02
3.0,2,36363636.36363637,17.0,8,22.0,3.0,0.0,1.0,0.0,0.0,2.0,110.0,2.0,1.0,50.0,5.0,10.0,1.0,0.0,0.0,1.0,3,45170175.37193248,0.01818181818181818
6.0,5,90000000.0,3.0,6,10.0,10.0,0.0,1.0,0.0,0.0,3.0,125.0,2.0,0.0,50.0,15.0,10.0,1.0,1.0,1.0,1.0,17,105751044.75779854,0.016
6.0,2,140000000.0,0.0,8,22.0,10.0,1.0,0.0,0.0,0.0,6.0,115.0,2.0,0.0,0.0,15.0,8.0,1.0,1.0,1.0,1.0,10,105751044.75779854,0.017391304347826087
6.0,4,71428571.42857143,4.0,6,22.0,10.0,0.0,1.0,0.0,0.0,6.0,98.0,2.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,1.0,17,66641655.6314843,0.02040816326530612
5.0,2,70000000.0,25.0,6,22.0,10.0,1.0,0.0,0.0,0.0,4.0,76.0,2.0,1.0,60.0,5.0,,1.0,0.0,1.0,0.0,6,66641655.6314843,0.02631578947368421
4.0,2,92063492.06349206,11.0,8,22.0,10.0,0.0,1.0,0.0,0.0,4.0,63.0,1.0,1.0,50.0,5.0,10.0,1.0,1.0,1.0,0.0,20,90276736.79716071,0.015873015873015872
5.0,1,90000000.0,22.0,8,22.0,10.0,1.0,0.0,0.0,0.0,4.0,98.0,2.0,1.0,5.0,5.0,10.0,1.0,0.0,1.0,1.0,16,105751044.75779854,0.02040816326530612
3.0,2,68518518.51851852,20.0,6,22.0,10.0,1.0,0.0,0.0,0.0,3.0,54.0,1.0,1.0,50.0,5.0,10.0,0.0,0.0,1.0,1.0,3,79625558.00754656,0.018518518518518517
5.0,2,102678571.42857143,4.0,8,22.0,10.0,1.0,0.0,0.0,0.0,4.0,112.0,2.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,1.0,21,88398213.3443459,0.017857142857142856
5.0,2,140000000.0,0.0,6,22.0,10.0,1.0,0.0,0.0,0.0,1.0,112.0,2.0,1.0,50.0,15.0,8.0,1.0,1.0,1.0,1.0,18,121218915.77181348,0.017857142857142856
3.0,2,61428571.428571425,6.0,6,22.0,10.0,0.0,1.0,0.0,0.0,3.0,70.0,2.0,1.0,50.0,15.0,10.0,1.0,0.0,1.0,0.0,21,79625558.00754656,0.02857142857142857
6.0,3,93589743.58974358,9.0,8,22.0,10.0,0.0,1.0,0.0,0.0,3.0,78.0,2.0,1.0,50.0,15.0,10.0,1.0,1.0,0.0,0.0,16,79625558.00754656,0.02564102564102564
5.0,4,102000000.0,11.0,8,22.0,10.0,1.0,0.0,0.0,0.0,1.0,50.0,1.0,1.0,50.0,5.0,10.0,1.0,0.0,0.0,0.0,16,108847442.52098835,0.02
3.0,1,45454545.45454545,22.0,6,22.0,3.0,0.0,1.0,0.0,0.0,1.0,55.0,1.0,1.0,50.0,5.0,10.0,1.0,0.0,1.0,0.0,3,45170175.37193248,0.01818181818181818
5.0,4,140000000.0,7.0,8,22.0,10.0,1.0,0.0,0.0,0.0,5.0,97.0,2.0,1.0,50.0,15.0,8.0,1.0,1.0,1.0,0.0,17,138137584.84661886,0.020618556701030927
5.0,4,131111111.1111111,20.0,6,22.0,10.0,0.0,1.0,0.0,0.0,4.0,90.0,2.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,0.0,16,138137584.84661886,0.022222222222222223
4.0,3,84000000.0,25.0,6,22.0,10.0,0.0,1.0,0.0,0.0,1.0,75.0,2.0,1.0,50.0,5.0,10.0,0.0,0.0,0.0,0.0,11,88768761.55307986,0.02666666666666667
4.0,1,80000000.0,15.0,6,22.0,10.0,1.0,0.0,0.0,0.0,4.0,92.0,2.0,1.0,50.0,15.0,10.0,1.0,0.0,1.0,1.0,6,108847442.52098835,0.021739130434782608
4.0,1,105000000.0,22.0,6,22.0,10.0,0.0,1.0,0.0,0.0,3.0,140.0,3.0,2.0,50.0,15.0,8.0,1.0,1.0,1.0,0.0,6,121218915.77181348,0.02142857142857143
4.0,2,78800000.0,17.0,8,22.0,10.0,1.0,0.0,0.0,0.0,3.0,60.0,1.0,1.0,50.0,5.0,10.0,1.0,0.0,1.0,1.0,6,66641655.6314843,0.016666666666666666
4.0,4,101562500.0,12.0,8,22.0,10.0,0.0,1.0,0.0,0.0,2.0,64.0,1.0,1.0,50.0,5.0,10.0,1.0,1.0,0.0,0.0,5,114303344.17128763,0.015625
6.0,2,95370370.37037037,0.0,8,22.0,7.0,0.0,1.0,0.0,0.0,2.0,108.0,2.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,1.0,26,90369267.07558326,0.018518518518518517
5.0,3,105000000.0,0.0,8,22.0,10.0,0.0,1.0,0.0,0.0,2.0,115.0,3.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,1.0,16,66641655.6314843,0.02608695652173913
5.0,3,91774193.5483871,23.0,6,22.0,10.0,0.0,1.0,0.0,0.0,4.0,62.0,1.0,1.0,50.0,15.0,10.0,1.0,0.0,1.0,1.0,15,105751044.75779854,0.016129032258064516
4.0,1,83333333.33333333,20.0,6,22.0,3.0,1.0,0.0,0.0,0.0,4.0,60.0,1.0,1.0,50.0,5.0,10.0,1.0,0.0,1.0,0.0,6,130949091.36171271,0.016666666666666666
3.0,2,67272727.27272727,3.0,8,29.0,3.0,0.0,1.0,0.0,0.0,3.0,55.0,1.0,1.0,50.0,5.0,10.0,1.0,0.0,1.0,1.0,3,66641655.6314843,0.01818181818181818
4.0,1,112686567.1641791,10.0,8,22.0,10.0,0.0,1.0,0.0,0.0,2.0,67.0,2.0,1.0,50.0,15.0,8.0,1.0,0.0,1.0,1.0,16,121218915.77181348,0.029850746268656716
5.0,2,114130434.7826087,0.0,8,22.0,10.0,0.0,1.0,0.0,0.0,1.0,92.0,2.0,1.0,50.0,10.0,10.0,1.0,0.0,0.0,1.0,16,105934525.36925614,0.021739130434782608
5.0,3,103076923.07692307,12.0,6,22.0,10.0,0.0,1.0,0.0,0.0,1.0,65.0,1.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,0.0,21,90252304.54654068,0.015384615384615385
5.0,2,46250000.0,3.0,8,10.0,3.0,1.0,0.0,0.0,0.0,2.0,40.0,1.0,0.0,50.0,5.0,10.0,1.0,0.0,1.0,1.0,13,66641655.6314843,0.025
4.0,4,66274509.803921565,20.0,8,22.0,10.0,0.0,1.0,0.0,0.0,4.0,51.0,1.0,1.0,50.0,5.0,10.0,1.0,0.0,1.0,0.0,5,79625558.00754656,0.0196078431372549
5.0,4,90909090.9090909,13.0,8,22.0,10.0,1.0,0.0,0.0,0.0,3.0,66.0,1.0,1.0,50.0,5.0,10.0,1.0,1.0,1.0,0.0,21,90276736.79716071,0.015151515151515152
5.0,4,74324324.32432432,0.0,8,22.0,10.0,1.0,0.0,0.0,0.0,5.0,74.0,1.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,0.0,18,66641655.6314843,0.013513513513513514
5.0,2,78688524.59016393,6.0,6,22.0,10.0,0.0,1.0,0.0,0.0,5.0,61.0,1.0,0.0,50.0,5.0,10.0,1.0,1.0,1.0,1.0,17,90252304.54654068,0.01639344262295082
5.0,4,85087719.29824561,19.0,6,22.0,10.0,1.0,0.0,0.0,0.0,1.0,57.0,1.0,1.0,50.0,5.0,10.0,1.0,0.0,1.0,0.0,28,79625558.00754656,0.017543859649122806
3.0,1,41818181.81818182,8.0,8,22.0,3.0,0.0,1.0,0.0,0.0,2.0,55.0,1.0,1.0,50.0,5.0,10.0,1.0,0.0,1.0,0.0,3,45170175.37193248,0.01818181818181818
3.0,2,80000000.0,30.0,6,22.0,10.0,1.0,0.0,0.0,0.0,3.0,62.0,1.0,2.0,50.0,5.0,15.0,1.0,0.0,1.0,1.0,6,105751044.75779854,0.016129032258064516
5.0,3,70000000.0,22.0,6,22.0,10.0,0.0,1.0,0.0,0.0,2.0,60.0,1.0,1.0,50.0,5.0,10.0,1.0,0.0,1.0,0.0,3,88398213.3443459,0.016666666666666666
4.0,3,67647058.8235294,18.0,6,22.0,10.0,0.0,1.0,0.0,0.0,2.0,68.0,2.0,,60.0,15.0,10.0,0.0,0.0,1.0,1.0,5,79625558.00754656,0.029411764705882353
3.0,2,88000000.0,30.0,6,10.0,10.0,1.0,0.0,0.0,0.0,1.0,100.0,2.0,1.0,50.0,5.0,8.0,1.0,0.0,1.0,1.0,6,108847442.52098835,0.02
6.0,1,140000000.0,1.0,8,22.0,10.0,0.0,1.0,0.0,0.0,4.0,150.0,3.0,3.0,0.0,15.0,8.0,1.0,1.0,1.0,1.0,17,105751044.75779854,0.02
4.0,6,106666666.66666667,18.0,6,22.0,7.0,1.0,1.0,0.0,0.0,2.0,75.0,2.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,1.0,21,103064918.83949274,0.02666666666666667
4.0,2,91803278.68852459,26.0,6,22.0,10.0,0.0,0.0,1.0,0.0,3.0,61.0,2.0,1.0,50.0,5.0,10.0,1.0,0.0,1.0,0.0,16,121218915.77181348,0.03278688524590164
3.0,1,44230769.23076923,30.0,6,22.0,10.0,0.0,1.0,0.0,0.0,3.0,52.0,1.0,1.0,50.0,15.0,10.0,1.0,0.0,1.0,1.0,3,79625558.00754656,0.019230769230769232
4.0,1,71428571.42857143,21.0,6,22.0,10.0,1.0,0.0,0.0,0.0,4.0,140.0,2.0,1.0,50.0,5.0,8.0,1.0,1.0,1.0,1.0,6,79625558.00754656,0.014285714285714285
5.0,2,140000000.0,5.0,8,22.0,10.0,0.0,0.0,0.0,1.0,5.0,150.0,3.0,0.0,50.0,15.0,8.0,1.0,1.0,1.0,0.0,17,108955839.42167248,0.02
5.0,1,139204545.45454547,10.0,8,,10.0,1.0,0.0,0.0,0.0,1.0,150.0,3.0,1.0,50.0,15.0,8.0,1.0,1.0,1.0,1.0,30,105751044.75779854,0.02
